0.0954915	0.103978	0.11103	0.116799	0.12143	0.125054	0.127793	0.129755	0.131039	0.131732	0.131912	0.131647	0.130999	0.13002	0.128759	0.127256	0.125549	0.123669	0.121645	0.119502	0.117261	0.114943	0.112563	0.110138	0.107679	0.105198	0.102706	0.10021	0.097719	0.095239	0.0927758	0.0903342	0.0879186	0.0855324	0.0831787	0.08086	0.0785785	0.0763359	0.0741336	0.0719727	0.0698539	0.0677778	0.0657449	0.0637553	0.0618091	0.059906	0.0580459	0.0562285	0.0544532	0.0527195	0.0510268	0.0493745	0.0477619	0.0461881	0.0446524	0.0431539	0.0416918	0.0402653	0.0388733	0.0375151	0.0361896	0.034896	0.0336333	0.0324006	0.031197	0.0300216	0.0288734	0.0277515	0.026655	0.025583	0.0245346	0.0235089	0.0225051	0.0215223	0.0205596	0.0196161	0.0186911	0.0177838	0.0168931	0.0160185	0.0151591	0.014314	0.0134826	0.012664	0.0118575	0.0110623	0.0102777	0.00950288	0.0087372	0.0079799	0.00723025	0.00648755	0.00575109	0.00502015	0.00429405	0.00357207	0.00285354	0.00213775	0.00142402	0.000711669	0	
0.114743	0.122667	0.129218	0.134537	0.138757	0.141999	0.144376	0.145993	0.146942	0.147306	0.147162	0.146576	0.145608	0.144311	0.142732	0.140912	0.138889	0.136695	0.134358	0.131904	0.129355	0.12673	0.124048	0.121323	0.118569	0.115797	0.113018	0.11024	0.107472	0.104719	0.101988	0.0992841	0.0966112	0.0939731	0.0913728	0.0888128	0.0862954	0.0838222	0.0813946	0.0790136	0.07668	0.0743943	0.0721568	0.0699677	0.0678268	0.065734	0.0636889	0.0616911	0.0597401	0.0578351	0.0559755	0.0541605	0.0523894	0.0506612	0.048975	0.0473298	0.0457248	0.0441589	0.0426312	0.0411406	0.039686	0.0382666	0.0368811	0.0355287	0.0342083	0.0329188	0.0316593	0.0304287	0.029226	0.0280502	0.0269004	0.0257755	0.0246747	0.0235969	0.0225411	0.0215066	0.0204923	0.0194973	0.0185207	0.0175617	0.0166194	0.0156928	0.0147812	0.0138837	0.0129995	0.0121276	0.0112674	0.010418	0.00957853	0.00874828	0.00792643	0.00711221	0.00630482	0.0055035	0.00470747	0.00391598	0.00312827	0.00234356	0.00156112	0.000780185	0	
0.135516	0.142729	0.148639	0.153376	0.157061	0.159807	0.161721	0.162899	0.163428	0.163389	0.162854	0.161887	0.160547	0.158884	0.156946	0.154772	0.152401	0.149863	0.147188	0.1444	0.141523	0.138576	0.135576	0.132539	0.129477	0.126404	0.123329	0.120261	0.117208	0.114177	0.111174	0.108203	0.105269	0.102376	0.0995264	0.0967231	0.0939681	0.0912629	0.0886089	0.0860071	0.0834582	0.0809626	0.0785204	0.0761318	0.0737965	0.0715143	0.0692847	0.0671071	0.0649809	0.0629053	0.0608796	0.0589028	0.056974	0.0550922	0.0532564	0.0514656	0.0497187	0.0480145	0.046352	0.04473	0.0431474	0.0416031	0.040096	0.0386249	0.0371886	0.0357861	0.0344163	0.033078	0.0317701	0.0304915	0.0292412	0.0280182	0.0268212	0.0256493	0.0245015	0.0233768	0.0222741	0.0211924	0.0201308	0.0190883	0.0180639	0.0170567	0.0160658	0.0150902	0.014129	0.0131814	0.0122464	0.0113231	0.0104107	0.00950827	0.008615	0.00773002	0.00685248	0.00598154	0.00511636	0.00425612	0.00339998	0.00254712	0.00169671	0.000847948	0	
0.157726	0.164093	0.169233	0.173266	0.176303	0.178449	0.179803	0.180453	0.180484	0.179969	0.178978	0.177572	0.175807	0.173733	0.171394	0.168831	0.166078	0.163169	0.16013	0.156987	0.153762	0.150474	0.147141	0.143778	0.140398	0.137013	0.133633	0.130267	0.126923	0.123607	0.120326	0.117085	0.113886	0.110735	0.107634	0.104585	0.101591	0.0986524	0.0957711	0.0929478	0.0901831	0.0874773	0.0848305	0.0822425	0.0797132	0.077242	0.0748283	0.0724716	0.070171	0.0679257	0.0657347	0.063597	0.0615116	0.0594773	0.057493	0.0555575	0.0536697	0.0518284	0.0500322	0.04828	0.0465705	0.0449026	0.0432748	0.0416861	0.0401352	0.0386208	0.0371418	0.0356968	0.0342848	0.0329046	0.0315549	0.0302346	0.0289426	0.0276777	0.0264389	0.0252249	0.0240348	0.0228674	0.0217217	0.0205967	0.0194912	0.0184043	0.017335	0.0162822	0.0152451	0.0142225	0.0132136	0.0122173	0.0112328	0.0102591	0.00929528	0.00834039	0.00739354	0.00645382	0.00552032	0.00459215	0.00366841	0.00274822	0.00183067	0.000914894	0	
0.181288	0.186683	0.190935	0.194151	0.196435	0.197884	0.198587	0.198628	0.198084	0.197025	0.195517	0.193616	0.191377	0.188846	0.186067	0.183078	0.179913	0.176604	0.173176	0.169656	0.166063	0.162417	0.158736	0.155034	0.151323	0.147616	0.143922	0.140251	0.136609	0.133004	0.12944	0.125923	0.122457	0.119044	0.115689	0.112393	0.109158	0.105985	0.102875	0.09983	0.0968492	0.0939331	0.0910817	0.0882947	0.0855717	0.082912	0.0803151	0.07778	0.075306	0.0728918	0.0705365	0.068239	0.065998	0.0638123	0.0616807	0.0596018	0.0575744	0.055597	0.0536684	0.0517873	0.0499521	0.0481617	0.0464147	0.0447096	0.0430452	0.0414201	0.0398331	0.0382828	0.0367678	0.0352871	0.0338391	0.0324228	0.0310369	0.0296801	0.0283513	0.0270493	0.0257728	0.0245208	0.0232921	0.0220855	0.0208999	0.0197344	0.0185876	0.0174587	0.0163465	0.01525	0.0141681	0.0130998	0.0120442	0.0110001	0.0099666	0.00894273	0.00792748	0.00691988	0.00591896	0.00492376	0.00393331	0.00294666	0.00196286	0.000980955	0	
0.206107	0.210417	0.213671	0.215969	0.217404	0.218064	0.218033	0.217388	0.216199	0.214532	0.212447	0.209999	0.207238	0.204208	0.20095	0.197501	0.193893	0.190156	0.186316	0.182396	0.178417	0.174397	0.170352	0.166298	0.162245	0.158206	0.15419	0.150205	0.146259	0.142358	0.138507	0.13471	0.130973	0.127297	0.123685	0.120139	0.116662	0.113254	0.109915	0.106648	0.103451	0.100324	0.0972685	0.0942829	0.0913667	0.0885194	0.08574	0.0830275	0.0803809	0.077799	0.0752806	0.0728244	0.0704291	0.0680933	0.0658156	0.0635946	0.0614289	0.0593169	0.0572573	0.0552485	0.0532891	0.0513776	0.0495125	0.0476924	0.0459159	0.0441815	0.0424877	0.0408333	0.0392167	0.0376367	0.0360918	0.0345807	0.033102	0.0316546	0.030237	0.028848	0.0274864	0.0261509	0.0248402	0.0235532	0.0222887	0.0210456	0.0198225	0.0186185	0.0174323	0.0162628	0.015109	0.0139697	0.0128439	0.0117305	0.0106283	0.00953644	0.00845377	0.00737926	0.00631188	0.0052506	0.0041944	0.00314225	0.00209315	0.00104607	0	
0.232087	0.235207	0.237365	0.238649	0.239146	0.238936	0.238094	0.23669	0.234791	0.232456	0.22974	0.226695	0.223367	0.219798	0.216025	0.212083	0.208003	0.203812	0.199536	0.195196	0.190812	0.186401	0.181979	0.177559	0.173154	0.168773	0.164426	0.160121	0.155864	0.151662	0.147519	0.14344	0.139427	0.135485	0.131614	0.127818	0.124097	0.120453	0.116885	0.113394	0.109981	0.106645	0.103385	0.100202	0.097093	0.0940589	0.0910979	0.0882091	0.0853912	0.0826427	0.0799625	0.077349	0.0748007	0.0723162	0.0698939	0.0675322	0.0652296	0.0629845	0.0607953	0.0586603	0.0565781	0.0545469	0.0525653	0.0506317	0.0487445	0.0469021	0.0451031	0.0433459	0.0416291	0.0399511	0.0383106	0.036706	0.035136	0.0335991	0.0320941	0.0306194	0.0291739	0.027756	0.0263647	0.0249985	0.0236562	0.0223366	0.0210384	0.0197603	0.0185013	0.01726	0.0160354	0.0148262	0.0136313	0.0124495	0.0112798	0.0101209	0.00897189	0.00783151	0.0066987	0.00557237	0.00445144	0.00333481	0.00222141	0.00111017	0	
0.259123	0.26096	0.261931	0.262118	0.261596	0.26044	0.258716	0.25649	0.253819	0.25076	0.247363	0.243675	0.239738	0.235591	0.231268	0.226803	0.222223	0.217554	0.212819	0.20804	0.203233	0.198416	0.193603	0.188806	0.184038	0.179306	0.17462	0.169988	0.165415	0.160906	0.156468	0.152102	0.147812	0.143601	0.13947	0.135422	0.131456	0.127575	0.123777	0.120064	0.116435	0.112889	0.109426	0.106045	0.102745	0.0995251	0.0963838	0.0933199	0.0903319	0.0874183	0.0845776	0.0818083	0.0791086	0.0764769	0.0739115	0.0714108	0.0689729	0.0665962	0.064279	0.0620195	0.059816	0.0576668	0.0555702	0.0535245	0.0515282	0.0495794	0.0476766	0.0458182	0.0440026	0.0422282	0.0404934	0.0387968	0.0371368	0.0355119	0.0339207	0.0323617	0.0308336	0.0293348	0.027864	0.0264199	0.0250011	0.0236062	0.022234	0.0208832	0.0195525	0.0182406	0.0169463	0.0156683	0.0144055	0.0131566	0.0119204	0.0106957	0.00948134	0.00827618	0.00707903	0.00588875	0.00470416	0.00352414	0.00234753	0.0011732	0	
0.28711	0.287579	0.287282	0.286294	0.284681	0.28251	0.279841	0.276732	0.273236	0.269403	0.265278	0.260904	0.256319	0.251559	0.246655	0.241637	0.236531	0.231361	0.226148	0.22091	0.215665	0.210427	0.205211	0.200026	0.194884	0.189793	0.184762	0.179796	0.174901	0.170082	0.165343	0.160687	0.156118	0.151636	0.147244	0.142942	0.138731	0.134612	0.130585	0.12665	0.122805	0.11905	0.115385	0.111807	0.108317	0.104913	0.101592	0.0983547	0.0951981	0.092121	0.0891215	0.0861979	0.0833484	0.0805713	0.0778645	0.0752264	0.072655	0.0701485	0.0677049	0.0653226	0.0629995	0.060734	0.0585241	0.0563681	0.0542643	0.0522107	0.0502058	0.0482477	0.0463349	0.0444656	0.0426381	0.040851	0.0391025	0.037391	0.0357151	0.0340733	0.0324639	0.0308855	0.0293367	0.027816	0.0263219	0.0248532	0.0234084	0.021986	0.0205849	0.0192036	0.0178409	0.0164954	0.0151658	0.0138509	0.0125494	0.0112601	0.00998161	0.00871284	0.00745252	0.00619942	0.00495233	0.00371005	0.00247137	0.00123509	0	
0.315938	0.314962	0.313326	0.311093	0.308325	0.305078	0.301407	0.297362	0.29299	0.288337	0.283442	0.278343	0.273075	0.26767	0.262156	0.25656	0.250904	0.245212	0.239501	0.233788	0.22809	0.222418	0.216786	0.211203	0.205679	0.200222	0.194837	0.189532	0.184311	0.179177	0.174135	0.169187	0.164336	0.159582	0.154926	0.150371	0.145915	0.141559	0.137302	0.133144	0.129085	0.125122	0.121255	0.117483	0.113804	0.110216	0.106718	0.103308	0.099985	0.0967459	0.0935894	0.0905134	0.087516	0.0845952	0.081749	0.0789753	0.0762722	0.0736377	0.0710698	0.0685664	0.0661256	0.0637456	0.0614242	0.0591596	0.05695	0.0547934	0.052688	0.050632	0.0486236	0.0466611	0.0447426	0.0428665	0.041031	0.0392346	0.0374756	0.0357523	0.0340632	0.0324067	0.0307812	0.0291854	0.0276175	0.0260763	0.0245601	0.0230677	0.0215975	0.0201481	0.0187182	0.0173065	0.0159114	0.0145318	0.0131663	0.0118135	0.0104722	0.00914105	0.00781877	0.00650408	0.0051957	0.00389236	0.00259281	0.00129578	0	
0.345492	0.343005	0.339965	0.336429	0.332447	0.328071	0.323346	0.318318	0.313027	0.307512	0.301809	0.295951	0.289969	0.28389	0.277739	0.271541	0.265315	0.259081	0.252855	0.246652	0.240487	0.23437	0.228312	0.222322	0.216408	0.210576	0.204834	0.199184	0.193632	0.188181	0.182834	0.177591	0.172456	0.167429	0.16251	0.1577	0.152999	0.148405	0.14392	0.139541	0.135267	0.131098	0.127031	0.123065	0.119199	0.115429	0.111756	0.108176	0.104687	0.101288	0.0979768	0.0947504	0.091607	0.0885445	0.0855608	0.0826537	0.0798209	0.0770604	0.07437	0.0717476	0.0691911	0.0666984	0.0642674	0.0618962	0.0595827	0.0573249	0.0551209	0.0529688	0.0508666	0.0488125	0.0468047	0.0448413	0.0429206	0.0410408	0.0392002	0.0373971	0.0356299	0.0338968	0.0321963	0.0305267	0.0288865	0.0272742	0.0256882	0.024127	0.0225891	0.0210731	0.0195775	0.0181008	0.0166417	0.0151987	0.0137704	0.0123555	0.0109526	0.0095604	0.00817744	0.00680242	0.00543402	0.0040709	0.00271173	0.00135521	0	
0.375655	0.3716	0.367102	0.362209	0.356965	0.351412	0.34559	0.339536	0.333287	0.326875	0.320332	0.313684	0.306959	0.300181	0.293371	0.286549	0.279734	0.272941	0.266186	0.25948	0.252835	0.246262	0.239769	0.233364	0.227054	0.220843	0.214737	0.208739	0.202854	0.197082	0.191426	0.185888	0.180468	0.175167	0.169985	0.16492	0.159974	0.155145	0.150431	0.145832	0.141346	0.136971	0.132706	0.128548	0.124496	0.120547	0.1167	0.112952	0.1093	0.105744	0.102279	0.0989042	0.0956171	0.0924152	0.0892961	0.0862576	0.0832973	0.0804129	0.0776022	0.0748629	0.0721927	0.0695895	0.067051	0.0645751	0.0621596	0.0598026	0.0575019	0.0552555	0.0530614	0.0509177	0.0488223	0.0467734	0.0447692	0.0428078	0.0408874	0.0390062	0.0371624	0.0353543	0.0335803	0.0318387	0.0301277	0.0284459	0.0267915	0.0251631	0.023559	0.0219777	0.0204178	0.0188776	0.0173558	0.0158508	0.0143612	0.0128856	0.0114225	0.00997045	0.00852815	0.00709415	0.00566705	0.00424547	0.00282802	0.00141332	0	
0.406309	0.400637	0.394635	0.388341	0.381791	0.375021	0.368064	0.360951	0.35371	0.346371	0.338958	0.331494	0.324003	0.316503	0.309014	0.301551	0.29413	0.286765	0.279466	0.272246	0.265112	0.258075	0.251139	0.244313	0.2376	0.231005	0.224532	0.218183	0.211961	0.205867	0.199902	0.194067	0.188362	0.182787	0.177341	0.172023	0.166833	0.161768	0.156828	0.15201	0.147313	0.142735	0.138273	0.133926	0.12969	0.125564	0.121545	0.117631	0.113819	0.110106	0.106491	0.102971	0.099542	0.0962029	0.0929508	0.0897833	0.0866978	0.0836919	0.0807631	0.0779091	0.0751274	0.0724158	0.0697719	0.0671934	0.0646782	0.062224	0.0598286	0.05749	0.0552059	0.0529744	0.0507934	0.048661	0.0465751	0.0445338	0.0425353	0.0405777	0.0386592	0.0367778	0.034932	0.0331199	0.0313398	0.02959	0.0278689	0.0261748	0.024506	0.022861	0.0212382	0.0196361	0.018053	0.0164875	0.014938	0.0134031	0.0118811	0.0103708	0.00887057	0.00737898	0.00589457	0.00441591	0.00294155	0.00147006	0	
0.437333	0.430005	0.422459	0.414728	0.406838	0.398818	0.390695	0.382492	0.374233	0.36594	0.357634	0.349333	0.341055	0.332816	0.32463	0.316512	0.308472	0.300521	0.292669	0.284925	0.277294	0.269784	0.2624	0.255147	0.248027	0.241045	0.234202	0.227499	0.220939	0.214522	0.208247	0.202116	0.196126	0.190277	0.184569	0.178999	0.173565	0.168267	0.163102	0.158068	0.153162	0.148382	0.143726	0.139191	0.134774	0.130473	0.126285	0.122208	0.118238	0.114372	0.110609	0.106945	0.103377	0.0999036	0.0965211	0.093227	0.0900187	0.0868936	0.0838492	0.0808828	0.0779921	0.0751744	0.0724274	0.0697486	0.0671358	0.0645865	0.0620986	0.0596698	0.0572979	0.0549806	0.052716	0.0505019	0.0483363	0.0462171	0.0441424	0.0421102	0.0401187	0.0381659	0.03625	0.0343691	0.0325216	0.0307055	0.0289193	0.0271611	0.0254292	0.0237221	0.0220381	0.0203755	0.0187327	0.0171082	0.0155003	0.0139075	0.0123283	0.0107611	0.00920435	0.00765662	0.00611635	0.00458205	0.00305222	0.00152536	0	
0.468605	0.459588	0.45047	0.441272	0.432015	0.42272	0.413405	0.404089	0.394789	0.385523	0.376304	0.367148	0.358068	0.349075	0.34018	0.331393	0.322724	0.314179	0.305765	0.297489	0.289355	0.281368	0.273531	0.265847	0.258318	0.250946	0.243731	0.236674	0.229775	0.223034	0.21645	0.210022	0.203748	0.197628	0.191658	0.185837	0.180163	0.174634	0.169246	0.163997	0.158885	0.153906	0.149058	0.144338	0.139743	0.13527	0.130916	0.126677	0.122552	0.118536	0.114627	0.110823	0.107119	0.103513	0.100003	0.0965848	0.0932564	0.0900148	0.0868572	0.0837811	0.0807836	0.0778623	0.0750146	0.0722379	0.0695297	0.0668878	0.0643096	0.0617928	0.0593351	0.0569343	0.0545881	0.0522944	0.050051	0.0478559	0.045707	0.0436021	0.0415395	0.039517	0.0375329	0.0355851	0.0336718	0.0317912	0.0299416	0.028121	0.0263278	0.0245602	0.0228165	0.021095	0.0193941	0.0177122	0.0160474	0.0143984	0.0127634	0.0111408	0.00952916	0.00792679	0.00633216	0.00474372	0.00315991	0.00157918	0	
